"mean","sd"
6.05128125706574,3.08191511348261
5.83391356616672,3.68756874353286
5.61538788148857,3.39336393811108
5.79511820442812,3.56584878388119
6.06410067514821,3.83605569018084
7.44871569690564,4.82968795673772
5.83269949658524,4.22085313276469
6.15383493361927,4.62601585191578
7.16666513546886,4.24389006514698
6.51282066293919,4.93423751709283
7.69230635895337,4.98959222042617
7.80768518938973,5.66762819217675
6.35897010924689,4.5642649979333
5.60256398329907,3.74867331216301
6.79498488119441,4.43720444443617
7.29514131696641,4.98095439005937
6.39807316521766,4.3687542309421
7.41025778462911,5.07097908844322
6.87179361626017,4.03561602754984
6.51294095628822,4.6079763251804
7.2179412753633,5.25603812593203
5.14102440065492,3.04037975161539
5.61540280868879,3.57400436270287
6.61549218459905,4.88385602591543
5.88461469185407,3.28539145362822
6.69263926527447,5.1814411826287
5.47435832974146,3.00076127890224
4.9871779554934,2.71905565127201
6.02567722715912,4.13532861449721
5.9871769696866,3.62828351411102
5.6026410645037,3.67470381004982
6.94898525148787,4.87800146759739
6.92307566952658,4.85708872581463
7.29490688545112,5.31758761905785
6.16690542722804,4.15884070920016
6.98720242994096,5.23742764835867
6.4230857661913,4.47731739708392
7.01281846392008,4.14627730384997
5.51281972331188,3.96976773554021
5.98783586006713,4.68049856806559
6.44884223585138,4.35416239897709
7.11538482645539,4.66213047212041
5.47437956298598,3.42952575249737
6.51281890284764,4.56481806420207
5.66671797126008,3.52714301488412
6.56418461360112,4.42608433752939
4.87179281737461,2.81629913898712
5.55128045216337,3.59742800388956
7.44865527712513,5.61234083111496
6.56380326846866,4.83839124863348
5.58974238785393,3.18786930355144
6.55047057720037,4.70959560516397
5.06409438816111,2.942341900618
6.60261879370823,4.17029755466738
7.91025394638059,5.00380483360606
6.78206709074268,5.21581472444135
6.12847375335359,4.34779261203388
6.28259832596448,4.88329018689661
5.01278542428207,3.48398446299777
6.34674723410197,4.16985475273962
7.98717722079957,5.51737108999992
7.17943386106385,5.40566609877021
6.6794847979942,4.62640736355174
6.64136216283429,4.57079949099091
6.48685754558504,4.77671242594722
5.5897413163511,3.51477575411042
6.79487082578041,5.0578758137583
5.88482092413726,3.56100951874248
7.06410012540307,4.5957967815876
5.62820361835795,3.66326830033899
6.21809537407906,4.33127351908185
5.47462302585866,3.52171287120943
5.98718971091363,3.70547836244648
6.03845075834499,4.62216283071718
5.6282078992521,3.68430822581131
5.53846642364133,3.51976026646779
6.59022176829534,4.44704225310253
4.62819671135479,2.45551477813676
6.5641119314953,4.24861124750438
5.66714667433027,3.62075831273079
6.51301813470112,4.31269820486979
6.93590488430417,4.52941638815058
6.11574447467505,4.02370722447934
6.64125881215945,4.83174848346189
5.88463162060489,3.62446635110993
5.78204973019409,4.32675105838313
5.38457945369737,3.74971924230441
6.11540086557648,4.05819296050462
6.47436834273595,3.98200552820315
6.57696832503834,4.65626193862621
7.51283194928188,4.84712447524933
6.92332304694088,4.87228365404377
5.89743157724093,4.24921942228753
6.92348789299478,4.94768678749815
6.42315567513639,4.69413456127683
7.69230549800367,5.54600232379897
4.87179323046144,3.45835105357723
6.61540277855952,4.96182622468748
6.24358870106582,3.75550255597012
6.93588905956303,5.08171372048766
7.60256460776728,5.28775286659226
4.84615186418233,2.88092074795643
5.60218643180857,4.34190851850165
5.74361680705503,3.70236728099374
7.25640905539234,5.59812515092576
5.83333172003249,3.86524323051215
5.16666572313777,3.70310157888742
6.69232338559935,4.7848785491718
6.88462467728627,4.63990311973738
6.11547231436071,3.74793261483271
6.08984301078513,4.39749022846893
4.61537748614584,2.47330339509723
6.60256490568028,4.5173749233747
6.07692037800077,3.80871712085802
6.98717772225185,4.59468970285411
5.12879565650386,3.38469298055063
6.47495013284389,4.43397578996491
7.89743167908334,5.60819247506088
5.29487101213937,3.60917556547885
6.14122484070555,4.3287942907386
7.30780477223929,5.40460291047377
6.51296138966727,4.57780069667904
6.12820082381037,4.17970291072434
6.85897851723715,4.8914173003754
5.85897375838295,3.15977959419718
